"Example_ID","Language_ID","Sentence","Segmentation","Gloss","Translation","Source","Orig_Segmentation","Orig_Glossing","Orig_Translation","Comment","Morpheme_IDs"
"kahura-1","nucl1656","cicí telâígo ñampâá atái, eñâmígo gikahopégiñe, tuhúru apakilâkóigo léha kakấho, tuhúru apakilâkóigo, tuhúru.","t͡sit͡si te-lɨ-iŋo ɲampɨa atai e-ɲɨ-miŋo ŋikaho-peŋiɲe tuhuɣu apaki-lɨ-ko-iŋo leha kakɨho tuhuɣu apaki-lɨ-ko-iŋo tuhuɣu","cici go-PNCT-FUT dark TEMP come-PNCT-FUT bush.behind.houses-ABL many.together appear-PNCT-PL-FUT CPL running many.together appear-PNCT-PL-FUT many.together","The cicí will happen in the dark, it will come from the bush behind the houses, then many will appear together, running, many will appear together, many together.","franchetto1986kuikurotexts[14]","","","O cicí acontecerá na escuridão, virá do mato atrás das casas, enfim muitos aparecerão juntos correndo, muitos aparecerão juntos, muitos juntos.","","X X-X-X X X X-X-X X-X X X-X-X-X X X X X-X-X-X X"
"kahura-2","nucl1656","(kicéniha Repấjâ)","ki-t͡se-ni-ha ɣepɨɟɨ","say-IMP=?-AFF R.","Isn't it? Talk, Repâjâ!","franchetto1986kuikurotexts[14]","","","Não é? Fala Repâjâ!","","X-X-X-X X"
"kahura-4","nucl1656","itó urijâígo léha ihekéni.","ito uɣi-ɟɨ-iŋo leha i-heke-ni","fire blow-PNCT-FUT CPL 3-ERG-PL","They'll blow the fire.","franchetto1986kuikurotexts[14]","","","Eles soprarão o fogo.","","X X-X-X X X-X-X"
"kahura-5","nucl1656","iginíko telâígo itó itâmpấ káega.","iŋi-ni-ko te-lɨ-iŋo ito itɨmpɨ kaeŋa","see-AGT.NMLZ-PL go-PNCT-FUT fire near ALL","The onlookers will go near the fire.","franchetto1986kuikurotexts[14]","","","Os que olham irão para perto do fogo.","","X-X-X X-X-X X X X"
"kahura-6","nucl1656","tikiñấ ecóho, egấi ótomo icárâ, cicitóte,","tikiɲɨ e-t͡soho eŋɨ-i otomo i-t͡saɣɨ t͡sit͡si-tote","guest come-NMLZ some-COP person be-CONT cici-ADVZ.when","To come as guests, some people will stay during the cicí.","franchetto1986kuikurotexts[14]","","","Para vir como convidados, um certo pessoal fica, durante o cicí.","","X X-X X-X X X-X X-X"
"kahura-8","nucl1656","ahulú cinjâígo kocí ekúru.","ahulu t͡sin-ɟɨ-iŋo kot͡si ekuɣu","door close-PNCT-FUT strong really","They'll close the doors very tightly.","franchetto1986kuikurotexts[15]","","","Amarrarão as portas bem forte.","","X X-X-X X X"
"kahura-9","nucl1656","âlé akarakenấrâ ihekéni, ñampâí atái léha, âné atái, kóci léha ahuntârârấ háta ihekéni, âgá léha alá itinâcéugku, âgá kuréi.","ɨle akaɣake-nɨɣɨ i-heke-ni ɲampɨ-i atai leha ɨne atai kot͡si leha ahun-tɨɣɨɣɨ hata i-heke-ni ɨŋ-a leha ala iti-nɨ-t͡seuŋku ɨŋ-a kuɣe-i","3ANA.INAN pull-PNCT 3-ERG-PL dark-COP TEMP CPL house TEMP strong CPL close-PFV TEMP 3-ERG-PL house-LOC CPL cooked.fish fetch-NMLZ-DIM house-LOC person-COP","They pull these out, in the dark, when inside the houses, with the doors closed tightly, the little cooked fish that was fetched is inside the houses, the people inside the houses.","franchetto1986kuikurotexts[15]","","","Estas eles arrancam, na escuridão, quando dentro das casas, fechadas as portas com força, o pouco peixe cozido que foi buscado estará dentro das casas, as pessoas dentro das casas.","","X X-X X-X-X X-X X X X X X X X-X X X-X-X X-X X X X-X-X X-X X-X"
"kahura-10","nucl1656","tiguriñấ enấrâ léha titá réleha, iñấrâ léha ihekéni, kurihé óto, isatagatukóigo ci, inâmígo ihekéni âgá.","t-iŋu-ɣ-i-ɲɨ e-nɨɣɨ leha tita ɣele-ha i-ɲɨɣɨ leha i-heke-ni kuɣihe oto is-ataŋa-tu-ko-iŋo t͡si i-nɨ-miŋo i-heke-ni ɨŋ-a","PTCP-eye=?-COP-PNCT come-PNCT CPL there still-AFF be-PNCT CPL 3-ERG-PL spell owner 3-flute-VBZ-PL-FUT IDEO catch-PNCT-FUT 3-ERG-PL house-LOC","He-who-sees-all just arrived, finally they, the spell owners will catch (the fish), they'll play the flutes, they'll catch it inside the house.","franchetto1986kuikurotexts[15-16]","","","Aquele-que-vê-tudo acaba de chegar, eles enfim, os donos de feitiço, pegam (o peixe), tocarão as flautas, ci, eles o pegarão dentro da casa.","","X-X-X-X-X X-X X X X-X X-X X X-X-X X X X-X-X-X-X X X-X-X X-X-X X-X"
"kahura-11","nucl1656","tatute igilâígo ehéke.","tatute iŋi-lɨ-iŋo e-heke","everybody bring-PNCT-FUT 2-ERG","You'll see everybody.","franchetto1986kuikurotexts[16]","","","Vocé verá todos.","","X X-X-X X-X"
"kahura-12","nucl1656","iñânkóigo cicí ehú etâkipârấgiñe, ʔʰámiga cuhârấi ehú etâkiróte ikanâmígo, (kíce, Repâjâ)","i-ɲɨn-ko-iŋo t͡sit͡si ehu etɨki-pɨɣɨ-ŋiɲe ʔʰamiŋa t͡suhɨɣɨ-i ehu etɨki-ɣote ika-nɨ-miŋo ki-t͡se ɣepɨɟɨ","be-PNCT-PL-FUT cici canoe be.ready-PFV-ADVZ.after another.day long.time-COP canoe be.ready-TEMP ask.for-PNCT-FUT say-IMP R.","They'll perform the cicí when the canoe is ready, after a long time, when the canoe is ready, they'll demand the party (talk, Repâjâ!).","franchetto1986kuikurotexts[16]","","","Realizarão o cicí depois que a canoa ficar pronta, Daqui a um bom tempo, quando a canoa ficar pronta, pedirão a festa (fala, Repâjâ!).","","X-X-X-X X X X-X-X X X-X X X-X X-X-X X-X X"
"kahura-13","nucl1656","ánte tóto ehuhijâkóiña, tutoló héke, Auná ehúru.","ante toto ehu=uhi-ɟɨ-ko-iɲa tutolo heke auna ehu-ɣu","today man canoe=search-PNCT-PL=? all ERG A. canoe-PERT","Today the men went to look for the canoe, all of them, Auná's canoe.","franchetto1986kuikurotexts[16]","","","Hoje os homens (foram) procurar a canoa, todos eles, a canoa de Auná.","","X X X=X-X-X-X X X X X-X"
"kahura-15","nucl1656","Heinógoha Ahukaká anấmi anetấi, Aunacé iñógo, isarigóhâgâ hấle Jahilái,","heino-ŋo-ha ahukaka a-nɨmi anetɨ-i auna-t͡se i-ɲ-oŋo is-aɣiŋo-hɨŋɨ hɨle ɟahila-i","half-NMLZ-AFF A. be-PNCT chief-COP A.-DIM be-PNCT-NMLZ 3-equal-NEG but J.-COP","Halfway through Ahukaká became chief, instead of Auná, but Jahilá is not like him.","franchetto1986kuikurotexts[16]","","","Sendo pela metade Ahukaká se tornou chefe, no lugar só de Auná, mas Jahilá nao é igual a ele,","","X-X-X X X-X X-X X-X X-X-X X-X-X X X-X"
"kahura-16","nucl1656","isúấ anetấi, ísi anetấi, Aratí léca Agahurúkoi, anétâ akarói, naró télâ léha anetấi, narói Jahilácâha.","is-uɨ anetɨ-i isi anetɨ-i aɣati let͡sa aŋahuɣu-ko-i anetɨ akaɣo-i naɣo te-lɨ leha anetɨ-i naɣo-i ɟahila-t͡sɨha","3-father chief-COP mother chief-COP A. also A.-PL-COP chief ANIM.PL-COP ANIM.PL go-PNCT CPL chief-COP ANIM.PL-COP J.-EMP","His father was chief, his mother was chief, like Araráti and the people from Agahúru, they're chiefs, they became chiefs, them, and Jahilá.","franchetto1986kuikurotexts[17]","","","o pai dele era chefe, a mãe dele era chefe, assim como Araráti e o pessoal de Agahúru, aqueles são chefes, eles são os que se tornam chefes, são eles, e Jahilá.","","X-X X-X X X-X X X X-X-X X X-X X X-X X X-X X-X X-X"
"kahura-17","nucl1656","iñálâ, aginitá hấle tatúte iñagunalấko, aginitá.","iɲalɨ aŋinita hɨle tatute iɲ-aŋu-nalɨ-ko aŋinita","NEG some.day but everybody 3-dance-HAB-PL some.day","No, I don't know what day everybody dances, I don't know what day.","franchetto1986kuikurotexts[17]","","","Não, não sei em que dia todos dançam, não sei em que dia.","","X X X X X-X-X-X X"
"kahura-19","nucl1656","kíce ápa, Akukú igipólâ icái uáke, igipólâ uáke égâ Ahurarấ gaopấrâ, hohó ahurarấlâ, tugakará kenâmháta, ahurarấi igipólâ uáke, akukú igipólâ.","ki-t͡se apa akuku iŋipo-lɨ i-t͡sai uake iŋipo-lɨ uake eŋɨ ahuɣaɣɨ ŋaopɨɣɨ hoho ahuɣaɣɨ-lɨ tuŋakaɣa ke-nɨm=hata ahuɣaɣɨ-i iŋipo-lɨ uake akuku iŋipo-lɨ","say-IMP father A. go.out-PNCT be-INTEN long.ago go.out-PNCT long.ago some A. dancer grandfather A.-PERT lake.shore cut-PNCT=TEMP A.-COP go.out-PNCT long.ago A. go.out-PNCT","Talk! Akúku wanted to come out for a while, for a while, that dancer of Ahurárâ, so-and-so, the grandfather's Ahurárâ, when they cut the path to the lagoon, in the Ahurárâ he came out long ago, Akúku came out.","franchetto1986kuikurotexts[17]","","","Fala! Akúku quis sair faz tempo, sair faz tempo, dançarina do Ahurárâ daquele fulano, do Ahurárâ do vovo, quando cortarem o caminho para a lagoa, no Ahurárâ saiu faz tempo, Akúku saiu.","","X-X X X X-X X-X X X-X X X X X X X-X X X-X=X X-X X-X X X X-X"
"wkk-1","macu1259","pemonkon wanî'pî takon yarakkîron.","pemonkon wanɨ-ʔpɨ t-akon jarakkɨr-on","person be-PST COR-younger.brother with-NMLZ","There was a person with his younger brother.","macushiabbott1991[153]","","","","","X X-X X-X X-X"
"wkk-2","macu1259","itakon wanî'pî tîrui maimu yuukuiya pra.","it-akon wanɨ-ʔpɨ tɨ-rui maimu juuku=i-ja pra","3POSS-younger.brother be-PST COR-older.brother word answer=3-ERG NEG","His younger brother didn't obey his older brother's word.","macushiabbott1991[153]","","","","","X-X X-X X-X X X=X-X X"
"wkk-3","macu1259","aase, moyi, ta'pîiya, toronyamî pokai kura' ke, ta'pîiya.","aase moji ta-ʔpɨ=i-ja toron-jamɨ poka-i kuraʔ ke ta-ʔpɨ=i-ja","let's.go brother.VOC say-PST=3-ERG bird-PL shoot-SUP blowpipe INS say-PST=3-ERG","“Let's go, brother,” he said, “to arrow birds with the blowpipe,” he said.","macushiabbott1991[153]","","","","","X X X-X=X-X X-X X-X X X X-X=X-X"
"wkk-4","macu1259","kanne uwi, kura' yapurînen pepîn uurî.","kanne u-wi kuraʔ japurɨ-nen pepɨn uurɨ","no 1-brother blowpipe use-AGT.NMLZ NEG 1PRO","“No, brother, I am not a user of blowpipes,”","macushiabbott1991[153]","","","","","X X-X X X-X X X"
"wkk-5","macu1259","uyenya ke to' pokanen uurî, ta'pîiya.","uj-enja ke toʔ poka-nen uurɨ ta-ʔpɨ=i-ja","1-hand INS 3PL shoot-AGT.NMLZ 1PRO say-PST=3-ERG","“I am one who arrows them with my hands,” he said.","macushiabbott1991[153]","","","","","X-X X X X-X X X-X=X-X"
"wkk-6","macu1259","moropai iruiya kura' yarî'pî, to' wîtî'pî, moropai to' erepamî'pî tewî'kon ta.","moropai i-rui=ja kuraʔ jarɨ-ʔpɨ toʔ wɨtɨ-ʔpɨ moropai toʔ erepamɨ-ʔpɨ t-ewɨʔ-kon ta","and 3POSS-older.brother=ERG blowpipe carry-PST 3PL go-PST and 3PL arrive-PST COR-house-PL INE","And his older brother carried the blowpipe; they went, and they arrived at their own house.","macushiabbott1991[153-154]","","","","","X X-X=X X X-X X X-X X X X-X X-X-X X"
"wkk-7","macu1259","inî'rî to' wîtî'pî mai'wayamî tî'kai.","inɨʔrɨ toʔ wɨtɨ-ʔpɨ maiʔwa-jamɨ tɨʔka-i","again 3PL go-PST duck-PL kill-SUP","Again they went to kill ducks.","macushiabbott1991[154]","","","","","X X X-X X-X X-X"
"wkk-8","macu1259","aase, moyi, mai'wayamî tî'kai, ta'pîiya.","aase moji maiʔwa-jamɨ tɨʔka-i ta-ʔpɨ=i-ja","let's.go brother.VOC duck-PL kill-SUP say-PST=3-ERG","“Let's go, brother, to kill ducks,” he said.","macushiabbott1991[154]","","","","","X X X-X X-X X-X=X-X"
"wkk-9","macu1259","kaane, uwi, uyenya ke rî to' tî'kanen uurî, ta'pîiya, kura' yaakî taasa' iruiya tanne.","kaane u-wi uj-enja ke rɨ toʔ tɨʔka-nen uurɨ ta-ʔpɨ=i-ja kuraʔ jaa-kɨ taa-saʔ i-rui=ja tanne","no 1-brother 1-hand INS EMP 3PL kill-AGT.NMLZ 1PRO say-PST=3-ERG blowpipe carry-IMP say-CPL 3-older.brother=ERG while","“No, brother, I am one who kills them with my hands,” he said, at the same time his older brother had said, “Carry the blowpipe.”","macushiabbott1991[154]","","","","","X X-X X-X X X X X-X X X-X=X-X X X-X X-X X-X=X X"
"wkk-10","macu1259","moropai to' wîtî'pî miarî iruiya to' pokapîtî'pî kura' ke","moropai toʔ wɨtɨ-ʔpɨ miarɨ i-rui=ja toʔ poka-pɨtɨ-ʔpɨ kuraʔ ke","and 3PL go-PST there 3-older.brother=ERG 3PL shoot-ITER-PST blowpipe INS","And they went there and his brother arrowed them with the blowpipe.","macushiabbott1991[154]","","","","","X X X-X X X-X=X X X-X-X X X"
"wkk-11","macu1259","to' tî'ka'pîiya tu'ke.","toʔ tɨʔka-ʔpɨ=i-ja tuʔke","3PL kill-PST=3-ERG many","He killed plenty of them.","macushiabbott1991[154]","","","","","X X-X=X-X X"
"wkk-12","macu1259","itakonya anî' wîî pîn","it-akon=ja anɨʔ wɨɨ pɨn","3POSS-younger.brother=ERG who kill NEG","His younger brother didn't kill anything.","macushiabbott1991[155]","","","","","X-X=X X X X"
"wkk-13","macu1259","moropai to' emikku'pî","moropai toʔ emikku-ʔpɨ","and 3PL go.home-PST","And they returned home.","macushiabbott1991[155]","","","","","X X X-X"
"wkk-15","macu1259","to' wîtî'pî teuren, yu' ya to' erepamî-'pî.","toʔ wɨtɨ-ʔpɨ teuren juʔ ja toʔ erepamɨ-ʔpɨ","3PL go-PST in.vain bush OBL 3PL arrive-PST","They went (in vain); they arrived in the bush.","macushiabbott1991[155]","","","","","X X-X X X X X X-X"
"wkk-18","macu1259","itakon eka'tumî'pî moropai aataka'ma'pî inkarî' ta","it-akon ekaʔtumɨ-ʔpɨ moropai a-at-akaʔma-ʔpɨ inkarɨʔ ta","3POSS-younger.brother run-PST and 3S-DETRZ-lose-PST bush INE","His younger brother ran and got lost in the bush.","macushiabbott1991[155]","","","","","X-X X-X X X-X-X-X X X"
"wkk-21","macu1259","aase, ta'pîiya, pîretîkuya.","aase ta-ʔpɨ=i-ja pɨretɨku=ja","let's.go say-PST=3-ERG frog=ERG","“Let's go,” he said, the frog (said).","macushiabbott1991[156]","","","","","X X-X=X-X X=X"
"wkk-23","macu1259","pîranna yarakkita pî' yarî'pîiya, moropai pîranna yarakkita ikîrî pona irumaka'pîiya.","pɨranna jarakkita pɨʔ jarɨ-ʔpɨ=i-ja moropai pɨranna jarakkita ikɨrɨ pona i-rumaka-ʔpɨ=i-ja","ocean middle to carry-PST=3-ERG and ocean middle hill onto 3-abandon-PST=3-ERG","He carried him to the middle of the ocean and he left him on an island in the middle of the ocean.","macushiabbott1991[156]","","","","","X X X X-X=X-X X X X X X X-X-X=X-X"
"wkk-24","macu1259","moropai pîretîku wîtî'pî.","moropai pɨretɨku wɨtɨ-ʔpɨ","and frog go-PST","And the frog went away.","macushiabbott1991[156]","","","","","X X X-X"
"wkk-25","macu1259","tonpayamî pia awenna'po'pî.","t-onpa-jamɨ pia aw-e-nnaʔpo-ʔpɨ","COR-relative-PL to 3S-DETRZ-return-PST","He returned to his own relatives.","macushiabbott1991[156]","","","","","X-X-X X mac_3s:3S-X-X-X"
"wkk-27","macu1259","moro awanî'pî.","moro a-wanɨ-ʔpɨ","there 3S-be-PST","There he was.","macushiabbott1991[157]","","","","","X X-X-X"
"wkk-28","macu1259","aako'mamî'pî moro, toronyamî wekapîtî'pî ipo.","aa-koʔmamɨ-ʔpɨ moro toron-jamɨ weka-pɨtɨ-ʔpɨ i-po","3S-remain-PST there bird-PL defecate-ITER-PST 3-on","He remained there and the birds defecated on him.","macushiabbott1991[157]","","","","","X-X-X X X-X X-X-X X-X"
"wkk-32","macu1259","eporî'pîiya","eporɨ-ʔpɨ=i-ja","find-PST=3-ERG","(S)he found him,","macushiabbott1991[157]","","","","","X-X=X-X"
"wkk-34","macu1259","uurî, uui'sa' sîrîrî, pîretîkuya uyene'sa' sîrîrî, tarîwaya.","uurɨ uu-iʔ-saʔ sɨrɨrɨ pɨretɨku=ja uj-eneʔ-saʔ sɨrɨrɨ tarɨ-waja","1PRO 1-come-CPL Speaker.Involvement frog=ERG 1-bring-CPL Speaker.Involvement here-ALL","“I, I came. The frog brought me here.”","macushiabbott1991[158]","","","","","X X-X-X X X=X X-X-X X X-X"
"wkk-35","macu1259","inna ka'rî, asan pepîn uurî, ta'pîiya.","inna kaʔrɨ a-san pepɨn uurɨ ta-ʔpɨ=i-ja","yes or 2-mother NEG 1PRO say-PST=3-ERG","“Is that so? I'm not your mother,” (s)he said,","macushiabbott1991[158]","","","","","X X X-X X X X-X=X-X"
"wkk-36","macu1259","asan iipî sîrîrî ikînî'pî, ta'pî pemonkonya.","a-san i-ipɨ sɨrɨrɨ ikɨnɨʔpɨ ta-ʔpɨ pemonkon=ja","2-mother 3-come Speaker.Involvement last say-PST person=ERG","“Your mother comes behind,” said the person.","macushiabbott1991[158]","","","","","X-X X-X X X X-X X=X"
"wkk-38","macu1259","moropai inî'rî aako'mamî'pî.","moropai inɨʔrɨ aa-koʔmamɨ-ʔpɨ","and again 3S-remain-PST","And again he remained","macushiabbott1991[158]","","","","","X X X-X-X"
"wkk-40","macu1259","maama, ta'pîiya pemonkonya.","maama ta-ʔpɨ=i-ja pemonkon=ja","mother.VOC say-PST=3-ERG person=ERG","“Mother,” said the man.","macushiabbott1991[158]","","","","","X X-X=X-X X=X"
"wkk-41","macu1259","asan pepîn uurî, ta'pîiya.","a-san pepɨn uurɨ ta-ʔpɨ=i-ja","2-mother NEG 1PRO say-PST=3-ERG","“I'm not your mother,” she said.","macushiabbott1991[158]","","","","","X-X X X X-X=X-X"
"wkk-42","macu1259","asan yi'nî pî' man ikînî'pî.","a-san jiʔ-nɨ pɨʔ man ikɨnɨʔpɨ","2-mother come-INF to be last","“Your mother comes behind.”","macushiabbott1991[158]","","","","","X-X X-X X X X"
"wkk-43","macu1259","nora pe awe'kî'pasa' waku'kayamî we' ke.","nora pe aw-eʔ-kɨʔpa-saʔ wakuʔka-jamɨ weʔ ke","dirt ATTRZ 3S-DETRZ-smear-CPL dove-PL feces INS","He was smeared dirty with the dove's dung.","macushiabbott1991[159]","","","","","X X mac_3s:3S-X-X-X X-X X X"
"wkk-45","macu1259","moropai tîko'man pe pra, aako'mamî'pî, moropai eporî'pî kaiwano' kure'nanya.","moropai tɨ-koʔman pe pra aa-koʔmamɨ-ʔpɨ moropai eporɨ-ʔpɨ kaiwanoʔ kureʔn-an=ja","and COR-remain ATTRZ NEG 3S-remain-PST and find-PST star much-NMLZ=ERG","And not remaining long, he remained, and a large star met him.","macushiabbott1991[159]","","","","","X X-X X X X-X-X X X-X X X-X=X"
"wkk-47","macu1259","kaane, asan pepîn uurî, asan yi'nî pî' man ikînî'pî.","kaane a-san pepɨn uurɨ a-san jiʔ-nɨ pɨʔ man ikɨnɨʔpɨ","no 2-mother NEG 1PRO 2-mother come-INF to be last","“No, I'm not your mother, your mother comes behind.”","macushiabbott1991[159]","","","","","X X-X X X X-X X-X X X X"
"wkk-48","macu1259","inîmîkî'pîiya.","i-nɨmɨkɨ-ʔpɨ=i-ja","3-wait-PST=3-ERG","He waited for her.","macushiabbott1991[159]","","","","","X-X-X=X-X"
"wkk-50","macu1259","maama, ta'pîiya.","maama ta-ʔpɨ=i-ja","mother.VOC say-PST=3-ERG","“Mother,” he said.","macushiabbott1991[160]","","","","","X X-X=X-X"
"wkk-51","macu1259","î', unre, ta'pîiya.","ɨʔ u-nre ta-ʔpɨ=i-ja","what 1-child say-PST=3-ERG","“What, my child?,” she said.","macushiabbott1991[160]","","","","","X X-X X-X=X-X"
"wkk-52","macu1259","yapurî'pîiya, morî pe irona'pîiya, moropai morî pe ikoneka'pîiya.","japurɨ-ʔpɨ=i-ja morɨ pe i-rona-ʔpɨ=i-ja moropai morɨ pe i-koneka-ʔpɨ=i-ja","use-PST=3-ERG goodness ATTRZ 3-wash-PST=3-ERG and goodness ATTRZ 3-fix-PST=3-ERG","She praised (cared for) him, washed him and fixed him up well.","macushiabbott1991[160]","","","","","X-X=X-X X X X-X-X=X-X X X X X-X-X=X-X"
"wkk-53","macu1259","ipon ton eka'ma'pîiya moropai to' wîtî'pî.","i-pon ton ekaʔma-ʔpɨ=i-ja moropai toʔ wɨtɨ-ʔpɨ","3-clothes BEN dress-PST=3-ERG and 3PL go-PST","She dressed him with his clothes and they went.","macushiabbott1991[160]","","","","","X-X X X-X=X-X X X X-X"
"wkk-56","macu1259","moropai yarî'pîiya, inna'po'pîiya isantonon yewî' ta, ituntonon yewî' ta, miarî erepannîpî'pîiya, moropai wei wîtî'pî.","moropai jarɨ-ʔpɨ=i-ja i-nnaʔpo-ʔpɨ=i-ja i-san-tonon j-ewɨʔ ta it-un-tonon j-ewɨʔ ta miarɨ erepan-nɨpɨ-ʔpɨ=i-ja moropai wei wɨtɨ-ʔpɨ","and carry-PST=3-ERG 3-return-PST=3-ERG 3POSS-mother-PL LK-house INE 3POSS-father-PL LK-house INE there arrive-CAUS-PST=3-ERG and day go-PST","And she carried him, and returned him to his mother's house, to his father's house. She took him home and then the sun went.","macushiabbott1991[160]","","","","","X X-X=X-X X-X-X=X-X X-X-X X-X X X-X-X X-X X X X-X-X=X-X X X X-X"
"kiriyme-1","waiw1244","Taa, on wara mak ka xe was awya oyakno, tan awexitaw cuhwakan komo cetken̂e.","taa on wara mak ka ʃe w-a-s a-wja oj-akno tan aw-eʃi-taw t͡ʃuh-waka-n komo t͡ʃ-etkeɲe","all.right this like just say DES 1-be-NPST 2-OBL 1-brother here 2-be-while.NMLZ forest-into-PERT PL go-REM.PL","All right, this is what I will say to you my brother, while you were here people went to the forest.","waiwaihawkins1998[221]","","","","","X X X X X X X-X-X X-X X-X X X-X-X X-X-X X X-X"
"kiriyme-2","waiw1244","Ero wara cetken̂e aweroro rma.","ero wara t͡ʃ-etkeɲe a-weroro rma","3PRO like go-REM.PL 2-in.view still","That's how they went, you saw them yourself.","waiwaihawkins1998[221]","","","","","X X X-X X-X X"
"kiriyme-3","waiw1244","N̂examronhîrî mokyatken̂e hara.","ɲeʃamro-nhɨrɨ moku-jatkeɲe hara","3PRO.PL-PST come-REM.PL again","They who went came back again.","waiwaihawkins1998[221]","","","","","X-X X-X X"
"kiriyme-4","waiw1244","Kir̂wan̂he so rma mokyatken̂e.","kirʲwaɲhe so rma moku-jatkeɲe","good PL still come-REM.PL","They were well when they came.","waiwaihawkins1998[221]","","","","","X X X X-X"
